time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1984-02-07T21:33:21.490Z,-10.012,160.469,18.1,7.6,mw,,,,1.4,us,usp00021u7,2017-04-26T17:37:29.995Z,Solomon Islands,earthquake,,,,,reviewed,us,hrv
1984-03-05T03:33:50.990Z,8.147,123.762,649.1,7.3,mw,,,,0.9,us,usp00022es,2016-11-10T00:27:50.591Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,nc
1984-03-06T02:17:21.260Z,29.384,138.935,457.4,7.4,mw,,,,1,us,usp00022fa,2017-04-13T21:56:20.952Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
1984-03-19T20:28:38.240Z,40.32,63.35,14.5,7,mw,,,,0.9,us,usp00022s5,2017-04-26T17:37:38.256Z,western Uzbekistan,earthquake,,,,,reviewed,us,nc
1984-03-24T09:44:02.600Z,44.117,148.192,44.4,7.2,mw,,,,1.2,us,usp00022y2,2017-04-13T21:56:21.921Z,Kuril Islands,earthquake,,,,,reviewed,us,hrv
1984-03-27T20:06:33.250Z,-4.647,145.805,27.6,6.5,mw,,,,1.2,us,usp000231k,2017-04-26T17:37:38.960Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,2.8,,,reviewed,us,hrv
1984-04-06T23:08:22.340Z,-18.903,168.85,182.4,6.8,mw,,,,1.3,us,usp00023aj,2016-11-10T00:30:49.721Z,Vanuatu,earthquake,,,,,reviewed,us,hrv
1984-04-18T06:49:13.940Z,-15.934,-174.352,149.7,6.5,mw,,,,1.1,us,usp00023n2,2016-11-10T00:31:52.048Z,Tonga,earthquake,,,,,reviewed,us,hrv
1984-04-23T21:40:35.510Z,47.45,146.692,414.1,6.5,mw,,,,1,us,usp00023ue,2016-11-09T22:21:56.013Z,northwest of the Kuril Islands,earthquake,,,,,reviewed,us,hrv
1984-04-24T04:11:29.090Z,30.909,138.431,403.1,6.9,mw,,,,1.2,us,usp00023uq,2016-11-10T00:32:26.011Z,"Izu Islands, Japan region",earthquake,,1.1,,,reviewed,us,hrv
1984-05-17T16:53:46.370Z,-36.429,52.419,10,6.9,mw,,,,1.2,us,usp00024ev,2016-11-09T00:17:42.024Z,Southwest Indian Ridge,earthquake,,,,,reviewed,us,hrv
1984-05-17T16:53:51.000Z,-36.46,53.54,10,6.9,mwc,,,,,gcmt,gcmtc051784c,2016-11-10T00:35:07.953Z,South Indian Ocean,earthquake,,,,,automatic,gcmt,gcmt
1984-05-26T03:58:56.950Z,-43.548,38.944,10,6.7,mw,,,,1.3,us,usp00024mx,2016-11-10T00:36:06.668Z,Prince Edward Islands region,earthquake,,,,,reviewed,us,hrv
1984-05-30T07:49:43.660Z,-4.843,151.577,174.4,7.1,mw,,,,1.2,us,usp00024qw,2017-04-26T17:37:51.214Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1984-06-15T14:22:23.080Z,-15.816,-174.831,246.6,6.6,mw,,,,0.9,us,usp000251s,2016-11-10T00:37:42.377Z,Tonga,earthquake,,,,,reviewed,us,hrv
1984-06-18T11:20:17.940Z,-15.705,-72.491,116.8,6.5,mw,,,,1,us,usp000253j,2016-11-09T22:47:11.963Z,southern Peru,earthquake,,,,,reviewed,us,hrv
1984-06-24T11:17:11.920Z,17.984,-69.338,23.9,6.9,mw,,,,1,us,usp000257x,2017-04-26T17:37:54.999Z,Dominican Republic region,earthquake,,2.1,,,reviewed,us,nc
1984-07-05T05:21:48.930Z,-6.056,154.424,33,6.6,mw,,,,1.1,us,usp00025gm,2017-04-26T17:37:56.936Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,nc
1984-07-09T23:19:03.570Z,-5.788,111.298,533.5,6.7,mw,,,,1.3,us,usp00025mm,2016-11-10T00:39:56.742Z,Java Sea,earthquake,,,,,reviewed,us,hrv
1984-08-06T12:01:52.400Z,-0.086,122.517,242.3,7.4,mw,,,,1.2,us,usp000268f,2017-04-26T17:38:02.647Z,"Sulawesi, Indonesia",earthquake,,,,,reviewed,us,hrv
1984-08-06T19:06:38.360Z,32.386,131.945,46.2,6.9,mw,,,,1.2,us,usp000268g,2017-04-26T17:38:03.325Z,"Kyushu, Japan",earthquake,,1.3,,,reviewed,us,hrv
1984-09-10T03:14:10.100Z,40.503,-126.831,10,6.7,mw,,,,1,us,usp000278e,2018-06-04T20:43:45.000Z,off the coast of Northern California,earthquake,,,,,reviewed,us,nc
1984-09-10T03:14:28.100Z,40.5038333,-125.1303333,4.333,6.6,ml,56,262,0.6063,1.18,nc,nc27615,2016-12-02T03:29:45.362Z,offshore Northern California,earthquake,14.3,23.2,,0,reviewed,nc,nc
1984-09-18T17:02:44.310Z,34.006,141.5,47.6,6.8,mw,,,,1,us,usp00027ga,2016-11-09T00:22:02.479Z,"off the east coast of Honshu, Japan",earthquake,,1.6,,,reviewed,us,hrv
1984-09-28T00:03:34.540Z,-25.849,-175.911,21.1,6.6,mw,,,,1.1,us,usp00027rt,2016-11-10T00:47:12.686Z,south of Tonga,earthquake,,2,,,reviewed,us,nc
1984-10-15T10:21:07.500Z,-15.86,-173.643,128.4,7.2,mw,,,,1.2,us,usp000286c,2016-11-10T00:49:01.567Z,Tonga,earthquake,,,,,reviewed,us,nc
1984-10-29T23:18:05.180Z,5.731,125.543,153.2,6.6,mw,,,,1.1,us,usp00028mq,2016-11-09T23:50:20.169Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,hrv
1984-10-30T01:05:49.930Z,-17.109,-174.076,141,6.6,mw,,,,1,us,usp00028ms,2016-11-09T23:50:54.031Z,Tonga,earthquake,,,,,reviewed,us,hrv
1984-11-01T04:48:50.270Z,8.185,-38.794,10,7.1,mw,,,,1,us,usp00028pr,2016-11-10T00:50:38.010Z,central Mid-Atlantic Ridge,earthquake,,,,,reviewed,us,nc
1984-11-15T02:46:19.880Z,-22.022,170.95,104.7,7.1,mw,,,,1,us,usp000292p,2016-11-10T00:52:07.618Z,southeast of the Loyalty Islands,earthquake,,,,,reviewed,us,nc
1984-11-17T06:49:30.020Z,0.197,98.027,33,7.1,mw,,,,1.1,us,usp000294z,2017-04-26T17:38:16.309Z,"Nias region, Indonesia",earthquake,,,,,reviewed,us,hrv
1984-11-17T13:45:49.160Z,-18.785,-178.032,451.4,6.7,mw,,,,1,us,usp000295c,2016-11-10T00:52:19.627Z,Fiji region,earthquake,,,,,reviewed,us,hrv
1984-11-20T08:15:16.230Z,5.167,125.124,202.2,7.5,mw,,,,1.3,us,usp000297p,2017-04-26T17:38:17.589Z,"Mindanao, Philippines",earthquake,,2.6,,,reviewed,us,hrv
1984-11-22T17:07:36.160Z,-17.779,-178.05,645.8,6.5,mw,,,,1,us,usp00029ad,2016-11-10T00:52:56.183Z,Fiji region,earthquake,,1.5,,,reviewed,us,hrv
1984-11-23T04:46:06.380Z,-14.312,171.284,33,6.8,mw,,,,1.2,us,usp00029b2,2016-11-10T00:53:00.765Z,Vanuatu region,earthquake,,,,,reviewed,us,hrv
1984-12-28T10:37:53.760Z,56.194,163.46,33,6.7,mw,,,,1.1,us,usp0002afy,2017-04-26T17:38:24.373Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,reviewed,us,nc
1984-12-30T21:36:56.410Z,-36.663,177.512,39.3,6.8,mw,,,,1.4,us,usp0002ajv,2016-11-10T00:57:12.715Z,off the east coast of the North Island of New Zealand,earthquake,,4.1,,,reviewed,us,hrv
1985-01-21T00:55:22.760Z,-0.953,128.507,33,6.9,mw,,,,1.3,us,usp0002b7w,2017-04-26T17:38:28.158Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,nc
1985-03-02T15:47:33.400Z,-1.964,119.727,43.5,6.7,mw,,,,1.2,us,usp0002cbw,2017-04-26T17:38:32.887Z,"Sulawesi, Indonesia",earthquake,,6.6,,,reviewed,us,hrv
1985-03-03T22:47:07.280Z,-33.135,-71.871,33,8,mw,,,,1,us,usp0002ccz,2018-03-12T16:55:28.418Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,us,hrv
1985-03-04T00:32:21.870Z,-33.207,-71.663,33,7.4,mw,,,,1,us,usp0002cd3,2017-04-26T17:38:36.157Z,"Valparaiso, Chile",earthquake,,,,,reviewed,us,hrv
1985-03-04T03:32:49.140Z,-32.925,-71.793,33,6.6,ms,,,,1.1,us,usp0002cdg,2015-05-13T18:53:22.000Z,"offshore Valparaiso, Chile",earthquake,,,,3,reviewed,us,us
1985-03-13T19:34:57.690Z,43.51,-127.561,10,6.5,mw,,,,1.1,us,usp0002cuh,2018-06-04T20:43:45.000Z,off the coast of Oregon,earthquake,,,,,reviewed,us,hrv
1985-03-16T14:54:00.720Z,17.013,-62.448,13.4,6.5,mw,,,,1,us,usp0002cy6,2017-04-26T17:38:41.157Z,"Saint Kitts and Nevis region, Leeward Islands",earthquake,,3,,,reviewed,us,nc
1985-03-17T10:41:38.480Z,-32.633,-71.551,33,6.7,mw,,,,1.2,us,usp0002cz9,2017-04-26T17:38:41.780Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,us,nc
1985-03-18T19:49:45.840Z,7.758,123.544,33,6.5,mw,,,,1.1,us,usp0002d0r,2017-04-26T17:38:42.411Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,hrv
1985-03-19T04:01:08.000Z,-33.198,-71.653,42.2,6.7,mw,,,,1.2,us,usp0002d14,2017-04-26T17:38:43.040Z,"Valparaiso, Chile",earthquake,,3.6,,,reviewed,us,nc
1985-03-25T05:14:35.140Z,-34.254,-72.185,45,6.5,mw,,,,1.1,us,usp0002d6c,2017-04-26T17:38:45.538Z,"offshore Libertador O'Higgins, Chile",earthquake,,3.4,,,reviewed,us,nc
1985-04-03T20:21:36.260Z,28.23,139.525,468.7,6.5,mw,,,,1.2,us,usp0002ded,2016-11-10T00:30:35.250Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,nc
1985-04-09T01:56:59.480Z,-34.131,-71.618,37.8,7.2,mw,,,,1.1,us,usp0002dm4,2017-04-26T17:38:47.999Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,,,,reviewed,us,nc
1985-04-13T03:00:06.780Z,1.622,126.411,50.7,7,mw,,,,1.2,us,usp0002drr,2016-11-10T00:31:24.993Z,Molucca Sea,earthquake,,,,,reviewed,us,nc
1985-04-23T16:15:12.020Z,15.344,120.61,188.4,7,mw,,,,1.1,us,usp0002e2z,2017-04-26T17:38:50.460Z,"Luzon, Philippines",earthquake,,2,,,reviewed,us,nc
1985-05-01T13:27:56.140Z,-9.196,-71.23,599.9,6.6,mw,,,,0.9,us,usp0002ec4,2016-11-10T00:33:00.026Z,Peru-Brazil border region,earthquake,,,,,reviewed,us,nc
1985-05-10T15:35:50.590Z,-5.599,151.045,26.7,7.2,mw,,,,1.3,us,usp0002en1,2017-04-26T17:38:54.843Z,"New Britain region, Papua New Guinea",earthquake,,3.3,,,reviewed,us,hrv
1985-05-15T20:12:45.810Z,-56.637,-25.33,33,6.5,mw,,,,1.1,us,usp0002evn,2016-11-10T00:34:49.491Z,South Sandwich Islands region,earthquake,,,,,reviewed,us,nc
1985-06-03T12:06:21.130Z,-15.289,-173.516,33,6.7,mw,,,,1,us,usp0002ffw,2016-11-10T00:36:46.445Z,Tonga,earthquake,,,,,reviewed,us,nc
1985-06-06T02:40:12.950Z,0.932,-28.432,10,6.6,mw,,,,1.1,us,usp0002fjz,2016-11-10T00:36:57.727Z,central Mid-Atlantic Ridge,earthquake,,,,,reviewed,us,nc
1985-06-23T13:01:37.150Z,-11.012,163.584,35.8,6.5,mw,,,,1.3,us,usp0002g32,2016-11-10T00:38:24.781Z,Solomon Islands,earthquake,,9.1,,,reviewed,us,hrv
1985-07-03T04:36:51.730Z,-4.439,152.828,33,7.3,mw,,,,1,us,usp0002gc3,2017-04-26T17:38:59.687Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,nc
1985-07-03T15:55:48.770Z,-17.243,167.834,28.6,6.5,mw,,,,1.1,us,usp0002gcy,2016-11-10T00:39:25.605Z,Vanuatu,earthquake,,3.7,,,reviewed,us,nc
1985-07-22T09:26:53.810Z,-6.291,148.783,49.3,6.8,mw,,,,1.1,us,usp0002h04,2017-04-26T17:39:03.418Z,"New Britain region, Papua New Guinea",earthquake,,4.4,,,reviewed,us,hrv
1985-07-29T07:54:44.070Z,36.19,70.896,98.7,7.4,mw,,,,1,us,usp0002h5z,2017-04-26T17:39:04.008Z,"Hindu Kush region, Afghanistan",earthquake,,3.8,,,reviewed,us,hrv
1985-08-12T03:49:18.090Z,37.771,141.773,51.6,6.5,mw,,,,1,us,usp0002hmv,2017-04-26T17:39:08.331Z,"near the east coast of Honshu, Japan",earthquake,,2.3,,,reviewed,us,hrv
1985-08-23T12:41:56.160Z,39.431,75.224,6.8,7,mw,,,,1.2,us,usp0002j21,2017-04-26T17:39:10.242Z,"southern Xinjiang, China",earthquake,,,,,reviewed,us,hrv
1985-08-28T20:50:48.340Z,-21.011,-178.981,624.6,6.6,mw,,,,1,us,usp0002j7t,2016-11-10T00:44:11.415Z,Fiji region,earthquake,,,,,reviewed,us,nc
1985-09-10T04:07:47.440Z,-6.394,149.733,10,6.5,mw,,,,1.1,us,usp0002jkc,2017-04-26T17:39:12.739Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,nc
1985-09-19T13:17:47.350Z,18.19,-102.533,27.9,8,mw,,,,1.3,us,usp0002jwe,2018-02-15T02:39:09.214Z,"Michoacan, Mexico",earthquake,,3.8,,,reviewed,us,hrv
1985-09-21T01:37:13.470Z,17.802,-101.647,30.8,7.6,mw,,,,1.2,us,usp0002jyp,2017-04-26T17:39:15.857Z,"Guerrero, Mexico",earthquake,,4.9,,,reviewed,us,hrv
1985-09-26T07:27:51.130Z,-34.693,-178.656,51.6,6.9,mw,,,,1.1,us,usp0002k4s,2016-11-10T00:46:57.891Z,south of the Kermadec Islands,earthquake,,,,,reviewed,us,nc
1985-09-27T03:39:08.520Z,-9.829,159.854,31.9,6.7,mw,,,,1.1,us,usp0002k69,2017-04-26T17:39:17.111Z,Solomon Islands,earthquake,,3.6,,,reviewed,us,nc
1985-10-05T15:24:02.270Z,62.237,-124.266,10,6.7,mw,,,,1,us,usp0002kgp,2016-11-10T00:47:54.395Z,"Northwest Territories, Canada",earthquake,,,,,reviewed,us,nc
1985-10-09T01:15:04.660Z,-6.791,107.082,153.8,6.5,mw,,,,1.3,us,usp0002km5,2016-11-09T23:41:07.979Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1985-10-09T09:33:32.480Z,54.765,-159.613,30.2,6.6,mw,,,,1,us,usp0002kmh,2018-06-04T20:43:45.000Z,south of Alaska,earthquake,,,,,reviewed,us,nc
1985-10-31T21:49:20.220Z,-28.692,-63.171,596,6.5,mw,,,,0.9,us,usp0002mbn,2016-11-10T00:50:32.558Z,"Santiago Del Estero, Argentina",earthquake,,,,,reviewed,us,nc
1985-11-07T19:12:31.010Z,-35.257,-179.347,44,6.5,mw,,,,1,us,usp0002mhs,2016-11-10T00:51:17.541Z,east of the North Island of New Zealand,earthquake,,,,,reviewed,us,hrv
1985-11-16T04:12:18.830Z,-38.577,78.368,10,6.5,mw,,,,1.3,us,usp0002mu8,2016-11-09T23:58:24.005Z,Mid-Indian Ridge,earthquake,,,,,reviewed,us,hrv
1985-11-17T09:40:21.290Z,-1.639,134.911,10,7.1,mw,,,,1.4,us,usp0002mvw,2017-04-26T17:39:25.562Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,nc
1985-11-28T02:25:42.340Z,-14.043,166.24,33,7,mw,,,,1,us,usp0002na9,2016-11-10T00:04:48.134Z,Vanuatu,earthquake,,,,,reviewed,us,hrv
1985-11-28T03:49:54.150Z,-13.987,166.185,33,7,mw,,,,1.1,us,usp0002nae,2017-04-26T17:39:28.714Z,Vanuatu,earthquake,,,,,reviewed,us,nc
1985-12-16T08:04:07.060Z,-14.073,166.251,37.2,6.6,mw,,,,1.2,us,usp0002nxq,2016-11-10T00:55:09.867Z,Vanuatu,earthquake,,4.9,,,reviewed,us,nc
1985-12-21T01:13:22.410Z,-13.966,166.516,43,7.1,mw,,,,1.2,us,usp0002p4n,2017-04-26T17:39:31.826Z,Vanuatu,earthquake,,,,,reviewed,us,hrv
1985-12-21T02:46:33.270Z,-14.092,166.654,33,6.5,mw,,,,1.1,us,usp0002p4u,2016-11-10T00:15:37.613Z,Vanuatu,earthquake,,,,,reviewed,us,hrv
1985-12-23T05:16:03.330Z,62.222,-124.239,6,6.9,mw,,,,0.9,us,usp0002p9m,2016-11-10T00:55:49.663Z,"Northwest Territories, Canada",earthquake,,,,,reviewed,us,nc
1985-12-27T05:38:53.450Z,-5.763,104.191,24.5,6.5,mw,,,,1.2,us,usp0002pfd,2017-04-26T17:39:33.070Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1986-01-15T20:17:42.710Z,-21.277,170.102,150,7.1,mw,,,,1.2,us,usp0002q31,2015-05-13T18:53:23.000Z,southeast of the Loyalty Islands,earthquake,,,,,reviewed,us,hrv
1986-02-03T20:47:35.340Z,27.791,139.552,508,6.5,mw,,,,1.2,us,usp0002qpu,2016-11-10T00:25:13.427Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,nc
1986-03-06T00:05:38.350Z,40.368,51.555,33,6.5,mw,,,,1.1,us,usp0002rjw,2016-11-10T00:27:57.262Z,"Caspian Sea, offshore Turkmenistan",earthquake,,,,,reviewed,us,hrv
1986-03-24T19:31:39.340Z,-2.488,138.696,29,6.7,mw,,,,1.2,us,usp0002s7q,2017-04-26T17:39:43.964Z,"Papua, Indonesia",earthquake,,9.7,,,reviewed,us,hrv
1986-04-14T00:25:12.490Z,-13.923,166.831,29.4,6.5,mw,,,,1.3,us,usp0002swe,2016-11-10T00:31:32.512Z,Vanuatu,earthquake,,,,,reviewed,us,nc
1986-04-20T07:03:30.860Z,-2.394,139.309,33,6.8,mw,,,,1.1,us,usp0002t21,2017-04-26T17:39:47.026Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,nc
1986-04-30T07:07:18.120Z,18.404,-102.973,26.5,7,mw,,,,1.2,us,usp0002tcb,2017-04-26T17:39:48.888Z,"Michoacan, Mexico",earthquake,,,,,reviewed,us,nc
1986-05-02T10:30:02.850Z,55.172,163.843,14.8,6.8,mw,,,,1,us,usp0002tee,2016-11-09T22:26:02.588Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,reviewed,us,nc
1986-05-07T22:47:10.870Z,51.52,-174.776,33,8,mw,,,,1.1,us,usp0002tmu,2018-06-04T20:43:45.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,hrv
1986-05-11T01:24:25.790Z,26.743,125.205,193.5,6.6,mw,,,,1,us,usp0002tvn,2016-11-10T00:34:12.563Z,northeast of Taiwan,earthquake,,,,,reviewed,us,nc
1986-05-17T16:20:22.230Z,52.327,-174.504,26.2,6.5,mw,,,,1,us,usp0002u3x,2018-06-04T20:43:45.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,hrv
1986-05-26T18:40:44.260Z,-21.819,-179.079,583.4,6.8,mw,,,,1,us,usp0002uf3,2016-11-09T22:36:53.877Z,Fiji region,earthquake,,,,,reviewed,us,hrv
1986-05-26T19:06:15.990Z,-20.19,178.86,538.3,7.1,mw,,,,0.9,us,usp0002uf4,2016-11-10T00:36:07.717Z,south of the Fiji Islands,earthquake,,,,,reviewed,us,hrv
1986-06-16T10:48:25.780Z,-22.037,-178.925,547,7.1,mw,,,,1.1,us,usp0002v3n,2016-11-10T00:37:49.164Z,south of the Fiji Islands,earthquake,,,,,reviewed,us,nc
1986-06-17T18:13:11.550Z,5.644,125.259,31.9,6.6,mw,,,,1.3,us,usp0002v4y,2017-04-26T17:39:55.032Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,nc
1986-06-18T08:05:15.450Z,51.356,-176.653,27,6.5,mw,,,,,us,usp0002v5r,2018-06-04T20:43:45.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,bou,hrv
1986-06-19T09:09:09.210Z,56.331,-152.914,16.7,6.8,mw,,,,0.9,us,usp0002v6r,2018-06-04T20:43:45.000Z,"Kodiak Island region, Alaska",earthquake,,,,,reviewed,us,nc
1986-06-24T02:53:11.250Z,34.794,140.595,62.6,6.6,mw,,,,1,us,usp0002vbq,2017-04-26T17:39:56.260Z,"near the east coast of Honshu, Japan",earthquake,,2.6,,,reviewed,us,hrv
1986-06-24T03:11:30.930Z,-4.448,143.943,102.3,7.2,mw,,,,1,us,usp0002vbr,2017-04-26T17:39:56.949Z,"New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1986-06-28T05:03:47.470Z,-20.037,-176.056,211.2,6.5,mw,,,,1,us,usp0002vg9,2016-11-10T00:38:58.258Z,Fiji region,earthquake,,,,,reviewed,us,hrv
1986-07-07T16:26:56.610Z,10.389,56.832,7.8,6.5,mw,,,,1.2,us,usp0002vss,2016-11-10T00:39:47.757Z,Carlsberg Ridge,earthquake,,,,,reviewed,us,nc
1986-07-09T23:10:53.100Z,1.904,126.525,27.6,6.8,mw,,,,1.1,us,usp0002vw0,2016-11-09T00:43:32.075Z,Molucca Sea,earthquake,,,,,reviewed,us,nc
1986-07-16T12:41:28.320Z,-19.511,169.165,111.1,6.6,mw,,,,1.2,us,usp0002w2h,2017-04-26T17:40:00.353Z,Vanuatu,earthquake,,,,,reviewed,us,hrv
1986-08-14T19:39:13.670Z,1.795,126.519,33,7.5,mw,,,,1.4,us,usp0002x57,2017-04-26T17:40:06.840Z,Molucca Sea,earthquake,,,,,reviewed,us,hrv
1986-08-23T23:47:48.850Z,-34.549,179.288,32.2,6.6,mw,,,,1.2,us,usp0002xfn,2016-11-10T00:43:45.004Z,south of the Kermadec Islands,earthquake,,,,,reviewed,us,nc
1986-08-30T21:28:35.450Z,45.547,26.316,132.3,7.2,mw,,,,1.1,us,usp0002xpm,2017-04-26T17:40:09.308Z,Romania,earthquake,,,,,reviewed,us,hrv
1986-09-11T00:18:25.590Z,-5.187,152.442,51.2,6.5,mw,,,,1.3,us,usp0002xzc,2016-11-10T00:45:38.338Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1986-09-12T23:57:15.610Z,56.201,-153.405,31.3,6.5,mw,,,,1.1,us,usp0002y12,2018-06-04T20:43:45.000Z,"Kodiak Island region, Alaska",earthquake,,,,,reviewed,us,nc
1986-09-13T15:17:21.010Z,-31.827,-179.937,215.3,6.5,mw,,,,1.1,us,usp0002y1t,2016-11-10T00:45:47.606Z,Kermadec Islands region,earthquake,,,,,reviewed,us,hrv
1986-09-16T18:20:17.750Z,19.376,146.301,47.7,6.7,mw,,,,1.1,us,usp0002y54,2016-11-10T00:46:03.031Z,Mariana Islands region,earthquake,,4.8,,,reviewed,us,nc
1986-10-14T16:53:08.180Z,-5.03,153.616,40.9,6.8,mw,,,,1.2,us,usp0002yy6,2017-04-26T17:40:16.095Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,nc
1986-10-20T06:46:09.980Z,-28.117,-176.367,29.1,7.7,mw,,,,1.2,us,usp0002z3j,2016-11-10T00:49:31.337Z,Kermadec Islands region,earthquake,,,,,reviewed,us,hrv
1986-10-23T15:48:43.750Z,-11.037,165.204,18.8,6.7,mw,,,,1.1,us,usp0002z8y,2017-04-26T17:40:16.720Z,Santa Cruz Islands,earthquake,,,,,reviewed,us,hrv
1986-10-23T16:23:49.280Z,-11.086,165.537,23.6,6.5,mw,,,,1,us,usp0002z92,2017-04-26T17:40:17.291Z,Santa Cruz Islands,earthquake,,12,,,reviewed,us,hrv
1986-10-30T01:28:54.590Z,-21.702,-176.616,188.1,7.2,mw,,,,0.9,us,usp0002zgu,2017-04-26T17:40:20.294Z,Fiji region,earthquake,,,,,reviewed,us,hrv
1986-11-14T21:20:10.550Z,23.901,121.574,33.8,7.4,mw,,,,1.2,us,usp0003009,2018-07-02T17:25:53.736Z,Taiwan,earthquake,,,,,reviewed,us,hrv
1986-11-23T01:39:23.900Z,-3.342,-77.411,105.7,6.8,mw,,,,0.9,us,usp00030ah,2017-04-26T17:40:24.369Z,Peru-Ecuador border region,earthquake,,,,,reviewed,us,nc
1986-12-19T03:41:55.310Z,-9.917,119.201,24.9,6.5,mw,,,,1.4,us,usp00030zf,2017-04-26T17:40:27.835Z,"Sumba region, Indonesia",earthquake,,,,,reviewed,us,nc
1986-12-21T01:10:51.170Z,-28.101,-176.737,17.1,6.5,mw,,,,1.2,us,usp000311j,2016-11-10T00:55:41.111Z,Kermadec Islands region,earthquake,,,,,reviewed,us,hrv
1987-01-03T22:04:04.830Z,-14.998,167.929,14.5,6.7,mw,,,,1.1,us,usp00031cn,2017-04-26T17:40:30.071Z,Vanuatu,earthquake,,,,,reviewed,us,hrv
1987-01-05T12:11:55.770Z,52.448,-169.381,33,6.8,mw,,,,1.1,us,usp00031dt,2018-06-04T20:43:45.000Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,hrv
1987-01-09T06:14:44.870Z,39.895,141.677,67.7,6.6,mw,,,,1,us,usp00031hj,2017-04-26T17:40:33.609Z,"eastern Honshu, Japan",earthquake,,,,,reviewed,us,nc
1987-01-09T08:01:35.950Z,-19.469,-176.538,33,6.5,mw,,,,1.1,us,usp00031hm,2016-11-10T00:22:57.571Z,Fiji region,earthquake,,,,,reviewed,us,hrv
1987-01-14T11:03:48.750Z,42.565,142.85,102,6.8,mw,,,,1.1,us,usp00031nv,2017-04-26T17:40:34.167Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,nc
1987-01-30T22:29:42.090Z,-60.063,-26.916,47.6,7,mw,,,,1.4,us,usp000321p,2016-11-10T00:25:00.433Z,South Sandwich Islands region,earthquake,,,,,reviewed,us,nc
1987-02-06T13:16:17.890Z,36.988,141.689,47.7,6.8,mw,,,,1,us,usp000327d,2017-04-26T17:40:37.066Z,"near the east coast of Honshu, Japan",earthquake,,2.7,,,reviewed,us,nc
1987-02-08T18:33:58.390Z,-6.088,147.689,54.9,7.4,ms,,,,1.3,us,usp000329h,2017-04-26T17:40:39.394Z,"eastern New Guinea region, Papua New Guinea",earthquake,,6.6,,21,reviewed,us,us
1987-02-10T00:59:28.570Z,-19.489,-177.456,394.5,6.5,mw,,,,1,us,usp00032bc,2016-11-10T00:25:52.518Z,Fiji region,earthquake,,,,,reviewed,us,nc
1987-02-13T07:18:29.090Z,0.67,126.167,32.2,6.8,mw,,,,1.3,us,usp00032ej,2016-11-10T00:26:05.753Z,Molucca Sea,earthquake,,4.9,,,reviewed,us,nc
1987-02-17T06:16:12.120Z,-32.793,-179.304,10,6.8,mw,,,,1.2,us,usp00032jj,2016-11-09T00:50:54.216Z,south of the Kermadec Islands,earthquake,,,,,reviewed,us,nc
1987-02-23T15:49:54.640Z,-15.854,167.891,233.6,6.9,mw,,,,1.1,us,usp00032q7,2016-11-10T00:26:52.322Z,Vanuatu,earthquake,,5.8,,,reviewed,us,hrv
1987-02-27T08:31:54.400Z,53.47,-167.291,10,6.9,mw,,,,1.1,us,usp00032u7,2018-06-04T20:43:45.000Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,hrv
1987-03-02T01:42:34.110Z,-37.965,176.765,19.2,6.5,mw,,,,1.5,us,usp00032x6,2017-04-26T17:40:42.892Z,North Island of New Zealand,earthquake,,,,,reviewed,us,hrv
