Entity,Code,Year,Coal (terawatt-hours),Crude oil (terawatt-hours),Natural gas (terawatt-hours)
Estonia,EST,2009,,5.306187552,
Estonia,EST,2010,,5.895763947,
Estonia,EST,2011,,6.485340342,
Estonia,EST,2012,,6.485340342,
Estonia,EST,2013,,7.664493131,
Estonia,EST,2014,,7.664493131,
Ethiopia,ETH,1986,,0.152605954,
Ethiopia,ETH,1987,,0.148573251,
Ethiopia,ETH,1988,,0.151167388,
Ethiopia,ETH,1989,,0.182161419,
Ethiopia,ETH,1990,,0.186512492,
Ethiopia,ETH,1991,,0.030634389,
Ethiopia,ETH,1992,,0.061215717,
Ethiopia,ETH,1993,,0.11618782,
Ethiopia,ETH,2008,,0.058957639,
Ethiopia,ETH,2009,,0.058957639,
Ethiopia,ETH,2010,,0.058957639,
Ethiopia,ETH,2011,,0.058957639,
Ethiopia,ETH,2012,,0.058957639,
Ethiopia,ETH,2013,,0.058957639,
Ethiopia,ETH,2014,,0.058957639,
Fiji,FJI,2010,,0.005895764,
Fiji,FJI,2011,,0.017687292,
Fiji,FJI,2012,,0.017687292,
Fiji,FJI,2013,,0.017687292,
Fiji,FJI,2014,,0.017687292,
Finland,FIN,1980,,0.254579087,
Finland,FIN,1981,,0.495951663,
Finland,FIN,1982,,1.187524774,
Finland,FIN,1983,,1.808348718,
Finland,FIN,1984,,2.467683792,
Finland,FIN,1985,,2.488030073,
Finland,FIN,1986,,2.808877547,
Finland,FIN,1987,,3.177356898,
Finland,FIN,1988,,3.210290635,
Finland,FIN,1989,,3.088383924,
Finland,FIN,1990,,3.3715103,
Finland,FIN,1991,,3.878439876,
Finland,FIN,1992,,4.379137629,
Finland,FIN,1993,,4.440553802,
Finland,FIN,1994,,5.255295318,
Finland,FIN,1995,,5.448116278,
Finland,FIN,1996,,5.276691045,
Finland,FIN,1997,,4.928534393,
Finland,FIN,1998,,5.376930824,
Finland,FIN,1999,,5.293039999,
Finland,FIN,2000,,4.881509779,
Finland,FIN,2001,,4.598931709,
Finland,FIN,2002,,5.313757713,
Finland,FIN,2003,,5.473892558,
Finland,FIN,2004,,5.397678017,
Finland,FIN,2005,,5.407146614,
Finland,FIN,2006,,6.007040596,
Finland,FIN,2007,,5.771210038,
Finland,FIN,2008,,5.030802314,
Finland,FIN,2009,,5.625278089,
Finland,FIN,2010,,9.02249392,
Finland,FIN,2011,,8.390202715,
Finland,FIN,2012,,7.874971904,
Finland,FIN,2013,,5.866874704,
Finland,FIN,2014,,5.866874704,
France,FRA,1900,269.7259865,,
France,FRA,1901,260.9125398,,
France,FRA,1902,242.1475346,,
France,FRA,1903,281.9260892,,
France,FRA,1904,275.9929283,,
France,FRA,1905,290.1729223,,
France,FRA,1906,275.9831591,,
France,FRA,1907,296.7231709,,
France,FRA,1908,301.9024752,,
France,FRA,1909,305.694553,,
France,FRA,1910,309.879027,,
France,FRA,1911,317.0626455,,
France,FRA,1912,332.5158919,,
France,FRA,1913,329.928682,0.639650006,
France,FRA,1914,221.8601624,,
France,FRA,1915,156.8054307,,
France,FRA,1916,170.9837965,,
France,FRA,1917,231.6261061,,
France,FRA,1918,209.4825859,0.604760006,
France,FRA,1919,179.7777048,0.558240005,
France,FRA,1920,202.4976078,0.639650006,
France,FRA,1921,233.3243187,0.651280006,
France,FRA,1922,257.2897947,0.814100008,
France,FRA,1923,311.0285363,0.814100008,
France,FRA,1924,363.0576678,0.860620008,
France,FRA,1925,388.2670886,0.755950007,
France,FRA,1926,423.5648368,0.779210008,
France,FRA,1927,426.9238134,0.848990008,
France,FRA,1928,423.403645,0.860620008,
France,FRA,1929,443.6698506,0.872250009,
France,FRA,1930,444.446502,0.883880009,
France,FRA,1931,412.1820905,0.860620008,
France,FRA,1932,381.5979814,0.872250009,
France,FRA,1933,387.0459386,0.918770009,
France,FRA,1934,392.7788309,0.907140009,
France,FRA,1935,380.6373433,0.883880009,
France,FRA,1936,372.7991885,0.814100008,
France,FRA,1937,365.998197,0.814100008,
France,FRA,1938,383.7569746,0.837360008,
France,FRA,1939,405.4885602,0.814100008,
France,FRA,1940,327.5091768,0.802470008,
France,FRA,1941,350.5009892,0.674540007,
France,FRA,1942,350.4146946,0.755950007,
France,FRA,1943,337.7586959,0.790840008,
France,FRA,1944,212.0128087,0.686170007,
France,FRA,1945,279.5244942,0.337270003,
France,FRA,1946,394.3125953,0.604760006,1.177098156
France,FRA,1947,378.4409015,0.581500006,3.103258775
France,FRA,1948,361.4050448,0.604760006,3.830919453
France,FRA,1949,425.8231502,0.674540007,5.222035456
France,FRA,1950,422.1483028,1.488640015,5.628669364
France,FRA,1951,441.0289101,3.384330033,6.420535397
France,FRA,1952,460.4468235,4.07050004,6.217218442
France,FRA,1953,437.6341131,4.268210042,5.60726758
France,FRA,1954,452.2406955,5.873150058,6.313526473
France,FRA,1955,460.5103233,10.2111401,6.784365736
France,FRA,1956,459.8053127,14.70032014,8.282490662
France,FRA,1957,473.5733721,16.40993016,11.94219584
France,FRA,1958,481.2291685,16.11918016,17.89189197
France,FRA,1959,479.5944557,18.81734019,41.73348008
France,FRA,1960,466.6958552,22.99251023,30.45473956
France,FRA,1961,440.4411299,25.15569025,42.91057823
France,FRA,1962,440.3320405,27.56310027,50.72222963
France,FRA,1963,400.8547029,29.33086029,52.0170376
France,FRA,1964,442.712469,33.09898033,54.46754195
France,FRA,1965,431.1669026,34.86674034,54.01810447
France,FRA,1966,422.3257766,34.09916034,55.2273053
France,FRA,1967,402.027007,32.93616032,59.52906402
France,FRA,1968,356.9274947,31.26144031,60.8024702
France,FRA,1969,344.7957764,29.06337029,69.62000548
France,FRA,1970,317.7025281,26.85367026,73.62213921
France,FRA,1971,282.209396,21.64343021,76.50067925
France,FRA,1972,256.7687707,17.25892017,80.43860763
France,FRA,1973,222.5781986,14.58402014,80.7489335
France,FRA,1974,199.8729494,12.56040012,81.62640667
France,FRA,1975,198.0102885,11.95564012,78.54454968
France,FRA,1976,193.6890457,12.29291012,74.24279097
France,FRA,1977,188.3908829,12.00216012,81.3053799
France,FRA,1978,173.6247369,12.85115013,81.43379061
France,FRA,1979,163.49082,13.92111014,83.13523249
France,FRA,1980,137.2989915,48.93484076,81.71610819
France,FRA,1981,136.6595946,54.24102831,76.91656419
France,FRA,1982,129.9535186,50.70356994,71.43311275
France,FRA,1983,129.3816124,52.47229913,72.13963483
France,FRA,1984,125.8268338,54.83060471,68.52294849
France,FRA,1985,113.5191375,62.49509784,58.1684258
France,FRA,1986,109.2627595,63.19631052,45.7305958
France,FRA,1987,104.3671981,65.66733132,42.40924612
France,FRA,1988,91.68765988,70.34611525,34.84349424
France,FRA,1989,88.51296801,68.48567746,33.68820888
France,FRA,1990,82.01546602,65.75348022,32.53114324
France,FRA,1991,78.3046619,66.59422205,36.78514143
France,FRA,1992,72.14684906,67.25615126,35.97237133
France,FRA,1993,66.33983759,66.3208001,37.26923264
France,FRA,1994,58.44141518,68.2643269,38.46793425
France,FRA,1995,55.64238239,64.85975315,36.09125468
France,FRA,1996,55.14630967,62.02871343,31.09291175
France,FRA,1997,45.51039835,57.35651506,27.48770204
France,FRA,1998,37.67558545,52.59985988,23.73941573
France,FRA,1999,33.69441231,54.58508741,21.56455541
France,FRA,2000,23.11031087,54.95384976,19.43726064
France,FRA,2001,15.02265138,53.14030687,19.98591303
France,FRA,2002,10.86725033,50.82962727,19.49211553
France,FRA,2003,11.94123523,53.20126907,16.83010092
France,FRA,2004,1.100648201,52.53416338,14.54793054
France,FRA,2005,0.709952192,49.67189969,11.74774371
France,FRA,2006,0.520094636,52.42304002,12.95962276
France,FRA,2007,0.485575081,44.00145415,11.53567264
France,FRA,2008,0.318730563,43.08505788,10.01712372
France,FRA,2009,0.169145822,44.9915239,9.526948708
France,FRA,2010,0.300320133,45.12765119,8.057458684
France,FRA,2011,0.171447126,44.73831263,7.199859421
France,FRA,2012,0.333689037,38.73538727,6.201169243
France,FRA,2013,0.360154029,36.7450717,3.936698973
France,FRA,2014,0.345195555,36.20234304,3.479215161
Gabon,GAB,1957,,2.01199002,
Gabon,GAB,1958,,5.873150058,
Gabon,GAB,1959,,8.757390086,
Gabon,GAB,1960,,9.304000092,
Gabon,GAB,1961,,9.001620089,
Gabon,GAB,1962,,9.618010095,
Gabon,GAB,1963,,10.3274401,
Gabon,GAB,1964,,12.30454012,
Gabon,GAB,1965,,14.70032014,
Gabon,GAB,1966,,16.82861017,
Gabon,GAB,1967,,40.05372039,
Gabon,GAB,1968,,53.98646053,
Gabon,GAB,1969,,58.47564058,
Gabon,GAB,1970,,63.06949062,
Gabon,GAB,1971,,67.27955066,
Gabon,GAB,1972,,73.37367072,
Gabon,GAB,1973,,88.36474087,
Gabon,GAB,1974,,118.6492612,
Gabon,GAB,1975,,129.0464813,
Gabon,GAB,1976,,131.7213813,
Gabon,GAB,1977,,131.0352113,
Gabon,GAB,1978,,123.2780012,
Gabon,GAB,1979,,119.9750812,
Gabon,GAB,1980,,103.7654455,0.75792092
Gabon,GAB,1981,,89.61561199,0.650628726
Gabon,GAB,1982,,92.56349397,0.61370115
Gabon,GAB,1983,,93.15307036,1.626571814
Gabon,GAB,1984,,93.15307036,1.626571814
Gabon,GAB,1985,,101.9967163,0.61370115
Gabon,GAB,1986,,97.81905459,0.306850575
Gabon,GAB,1987,,91.32006556,1.258087358
Gabon,GAB,1988,,93.71883377,1.08318253
Gabon,GAB,1989,,122.5319097,0.975784829
Gabon,GAB,1990,,159.0887592,0.920551725
Gabon,GAB,1991,,173.2383391,1.088886882
Gabon,GAB,1992,,175.3862131,1.083642806
Gabon,GAB,1993,,184.1755119,1.083642806
Gabon,GAB,1994,,193.6201837,1.08318253
Gabon,GAB,1995,,215.077681,1.08318253
Gabon,GAB,1996,,217.0167506,1.083642806
Gabon,GAB,1997,,218.3009247,1.083642806
Gabon,GAB,1998,,207.4669396,1.083642806
Gabon,GAB,1999,,195.0434624,1.083642806
Gabon,GAB,2000,,185.5937909,0.866914245
Gabon,GAB,2001,,159.0690968,0.866914245
Gabon,GAB,2002,,148.012075,0.975278525
Gabon,GAB,2003,,142.1820075,0.975278525
Gabon,GAB,2004,,140.7738161,1.083642806
Gabon,GAB,2005,,156.8443185,1.047417879
Gabon,GAB,2006,,139.6602949,1.047417879
Gabon,GAB,2007,,143.7959139,0.837934303
Gabon,GAB,2008,,146.066632,0.837934303
Gabon,GAB,2009,,142.6347668,0.837934303
Gabon,GAB,2010,,144.7459161,0.837934303
Gabon,GAB,2011,,144.0658869,0.733192515
Gabon,GAB,2012,,142.6536038,4.022084655
Gabon,GAB,2013,,140.8434097,4.022084655
Gabon,GAB,2014,,141.2811466,4.716636331
Georgia,GEO,1992,0.695891377,1.703516139,0.217863908
Georgia,GEO,1993,0.740309966,1.178162301,
Georgia,GEO,1994,0.908113579,1.078541578,
Georgia,GEO,1995,0.159189329,0.584877471,
Georgia,GEO,1996,0.074914908,0.701843532,
Georgia,GEO,1997,0.020936238,1.575861058,0.650185683
Georgia,GEO,1998,0.058156535,1.28033589,0.650185683
Georgia,GEO,1999,0.078658231,1.269658662,0.650185683
Georgia,GEO,2000,0.034412982,1.173274713,0.650185683
Georgia,GEO,2001,0.004916134,1.242726812,0.650185683
Georgia,GEO,2002,0.029496848,0.862243686,0.138856831
Georgia,GEO,2003,0.039329116,1.639435081,0.213623567
Georgia,GEO,2004,0.039329116,1.166830643,0.20720658
Georgia,GEO,2005,0.024580714,1.165822467,0.150593616
Georgia,GEO,2006,0.04424525,0.586545972,0.107018783
Georgia,GEO,2007,0.068825964,0.580042944,0.107018783
Georgia,GEO,2008,0.054077517,0.577006626,0.107018783
Georgia,GEO,2009,0.747253287,0.585573171,0.107018783
Georgia,GEO,2010,0.516194682,0.589576395,0.107018783
Georgia,GEO,2011,0.688259591,0.589576395,0.066887118
Georgia,GEO,2012,1.248678466,0.589576395,
Georgia,GEO,2013,1.301753237,0.589576395,
Georgia,GEO,2014,1.152080835,0.589576395,
Germany,DEU,1900,647.410931,0.581500006,
Germany,DEU,1901,653.5057965,0.511720005,
Germany,DEU,1902,644.8226791,0.581500006,
Germany,DEU,1903,697.3690246,0.732690007,
Germany,DEU,1904,725.2562972,1.04670001,
Germany,DEU,1905,767.3098787,0.918770009,
Germany,DEU,1906,826.1351008,0.942030009,
Germany,DEU,1907,871.4566018,1.232780012,
Germany,DEU,1908,899.5915888,1.639830016,
Germany,DEU,1909,909.9680016,1.593310016,
Germany,DEU,1910,923.5812761,1.628200016,
Germany,DEU,1911,971.2196407,1.593310016,
Germany,DEU,1912,1075.849939,1.570050015,
Germany,DEU,1913,1167.711405,1.407230014,
Germany,DEU,1914,1015.132496,1.279300013,
Germany,DEU,1915,952.9805604,1.151370011,
Germany,DEU,1916,1029.996521,1.081590011,
Germany,DEU,1917,1076.314888,1.05833001,
Germany,DEU,1918,1041.301529,0.441940004,
Germany,DEU,1919,816.0847594,0.430310004,
Germany,DEU,1920,934.569648,0.407050004,
Germany,DEU,1921,986.7365985,0.441940004,
Germany,DEU,1922,936.2146917,0.488460005,
Germany,DEU,1923,605.9751781,0.593130006,
Germany,DEU,1924,903.1021671,0.686170007,
Germany,DEU,1925,1009.800939,0.918770009,
Germany,DEU,1926,1071.835474,1.104850011,
Germany,DEU,1927,1140.001345,1.128110011,
Germany,DEU,1928,1165.125823,1.069960011,
Germany,DEU,1929,1250.057393,1.197890012,
Germany,DEU,1930,1075.808127,2.02362002,
Germany,DEU,1931,923.9232714,2.663270026,
Germany,DEU,1932,827.942989,2.674900026,
Germany,DEU,1933,862.9969712,2.779570027,
Germany,DEU,1934,964.857905,3.698340036,
Germany,DEU,1935,1079.958474,4.966010049,
Germany,DEU,1936,1191.913507,5.175350051,
Germany,DEU,1937,1380.933673,5.245130052,
Germany,DEU,1938,1415.833074,7.08267007,
Germany,DEU,1939,1399.548965,8.606200085,
Germany,DEU,1940,1423.260996,12.28128012,
Germany,DEU,1941,1445.91271,10.4902601,
Germany,DEU,1942,1472.93785,8.652720085,
Germany,DEU,1943,1500.063003,8.268930081,
Germany,DEU,1944,1337.003485,8.396860083,
Germany,DEU,1945,335.0296373,6.315090062,
Germany,DEU,1946,819.8382652,7.559500074,2.346598045
Germany,DEU,1947,954.3814392,6.710510066,1.67921695
Germany,DEU,1948,1112.980674,7.385050073,1.442404303
Germany,DEU,1949,1301.115865,9.792460096,1.162534811
Germany,DEU,1950,1389.454727,13.01397013,1.463932726
Germany,DEU,1951,1507.061121,15.89821016,1.786859062
Germany,DEU,1952,1569.089826,20.4106502,2.066728554
Germany,DEU,1953,1613.140094,25.45807025,2.238955933
Germany,DEU,1954,1669.967059,31.00558031,3.229263365
Germany,DEU,1955,1743.675332,36.59961036,5.166821384
Germany,DEU,1956,1793.176544,40.8213004,7.900931033
Germany,DEU,1957,1809.21775,46.11295045,7.685646809
Germany,DEU,1958,1801.69203,51.61394051,7.791573884
Germany,DEU,1959,1871.443321,59.42930058,8.722749614
Germany,DEU,1960,1907.466791,64.31390063,10.06267953
Germany,DEU,1961,1940.827388,72.18741071,10.96601575
Germany,DEU,1962,1961.79639,79.15378078,14.11347564
Germany,DEU,1963,1998.745588,86.27134085,21.32206708
Germany,DEU,1964,2014.400243,89.93479088,33.10299604
Germany,DEU,1965,1921.315193,92.62132091,49.9525822
Germany,DEU,1966,1836.169711,92.43524091,62.46719256
Germany,DEU,1967,1706.115159,93.12141092,81.67657061
Germany,DEU,1968,1727.855846,93.76106092,126.8836852
Germany,DEU,1969,1756.077779,92.58643091,181.7238136
Germany,DEU,1970,1771.762726,88.67875087,277.8223666
Germany,DEU,1971,1761.486871,87.39945086,364.2454062
Germany,DEU,1972,1672.132752,83.72437082,450.7291876
Germany,DEU,1973,1646.109703,77.94426077,518.4846029
Germany,DEU,1974,1637.155043,72.62935071,549.0735504
Germany,DEU,1975,1652.682201,67.41911066,500.9312661
Germany,DEU,1976,1669.916462,64.86051064,534.9141451
Germany,DEU,1977,1626.112004,63.59284063,542.5328747
Germany,DEU,1978,1616.631289,59.60375059,580.4296534
Germany,DEU,1979,1663.485154,56.21942055,589.4876657
Germany,DEU,1980,1449.839615,69.6967735,204.8284738
Germany,DEU,1981,1476.995413,60.04953495,210.7140261
Germany,DEU,1982,1500.454658,64.64823083,181.2088926
Germany,DEU,1983,1463.023589,72.8061994,198.3309788
Germany,DEU,1984,1481.732108,84.82408336,208.9643624
Germany,DEU,1985,1528.529537,87.73692092,193.3176207
Germany,DEU,1986,1503.02843,87.64823683,176.9903566
Germany,DEU,1987,1456.328063,85.59419395,197.7401376
Germany,DEU,1988,1439.148438,92.49431897,188.3781178
Germany,DEU,1989,1407.538191,89.47394858,182.949764
Germany,DEU,1990,1348.255133,91.34221594,166.2303642
Germany,DEU,1991,1053.730348,87.26843172,174.8268695
Germany,DEU,1992,970.1925236,77.65690382,177.3916949
Germany,DEU,1993,895.9838063,80.70536163,177.752004
Germany,DEU,1994,852.7000355,74.89993258,184.3938811
Germany,DEU,1995,821.9885353,74.03260085,195.166564
Germany,DEU,1996,742.0356601,74.05166775,210.9700929
Germany,DEU,1997,750.1378746,73.803291,207.8298562
Germany,DEU,1998,687.3753265,76.05507192,202.5590789
Germany,DEU,1999,664.2341927,76.41983104,215.9722377
Germany,DEU,2000,651.8604449,79.56947785,204.244987
Germany,DEU,2001,623.2449595,76.36199949,205.940157
Germany,DEU,2002,627.4628305,80.00680793,206.662689
Germany,DEU,2003,618.0202504,81.99371576,205.8012098
Germany,DEU,2004,627.8857515,73.50316124,190.4427724
Germany,DEU,2005,610.9275893,90.64330261,183.8751402
Germany,DEU,2006,580.0035799,97.65992792,181.6427027
Germany,DEU,2007,592.6256333,70.96214594,169.1324851
Germany,DEU,2008,547.6813393,73.63775564,146.2416241
Germany,DEU,2009,500.7054051,78.44950084,168.9096708
Germany,DEU,2010,494.1168302,82.46247616,143.1304398
Germany,DEU,2011,506.02454,93.22838285,144.8849696
Germany,DEU,2012,524.5046848,95.01403288,127.8747363
Germany,DEU,2013,495.5978717,95.96380507,115.1341605
Germany,DEU,2014,485.4100955,93.76380076,108.157402
Ghana,GHA,1978,,0.232600002,
Ghana,GHA,1979,,0.232600002,
Ghana,GHA,1980,,1.179152789,
Ghana,GHA,1981,,1.179152789,
Ghana,GHA,1982,,1.179152789,
Ghana,GHA,1983,,1.179152789,
Ghana,GHA,1984,,1.179152789,
Ghana,GHA,1985,,0.589576395,
Ghana,GHA,1986,,0.135844297,
Ghana,GHA,1987,,0.055591158,
Ghana,GHA,1988,,0.050503114,
Ghana,GHA,1989,,0.033411294,
Ghana,GHA,1990,,0.024479212,
Ghana,GHA,1991,,0.133037913,
Ghana,GHA,1992,,0.727590333,
Ghana,GHA,1993,,1.067528291,
Ghana,GHA,1994,,0.84664939,
Ghana,GHA,1995,,2.392819381,
Ghana,GHA,1996,,3.913767294,
Ghana,GHA,1997,,3.042485402,
Ghana,GHA,1998,,2.944208913,
Ghana,GHA,1999,,3.535052896,
Ghana,GHA,2000,,4.204782202,
Ghana,GHA,2001,,4.235121803,
Ghana,GHA,2002,,4.382427465,
Ghana,GHA,2003,,4.408504429,
Ghana,GHA,2004,,5.054750907,
Ghana,GHA,2005,,4.362505679,
Ghana,GHA,2006,,4.174808138,
Ghana,GHA,2007,,4.534544071,
Ghana,GHA,2008,,4.261051373,
Ghana,GHA,2009,,4.060831229,
Ghana,GHA,2010,,4.990121543,
Ghana,GHA,2011,,45.86149103,
Ghana,GHA,2012,,46.94800368,
Ghana,GHA,2013,,58.47842588,
Ghana,GHA,2014,,62.66845688,
Greece,GRC,1900,0.020743268,,
Greece,GRC,1901,0.020743268,,
Greece,GRC,1902,0.014360724,,
Greece,GRC,1903,0.01595636,,
Greece,GRC,1904,0.020743268,,
Greece,GRC,1905,0.019147632,,
Greece,GRC,1906,0.019147632,,
Greece,GRC,1907,0.019147632,,
Greece,GRC,1908,0.014360724,,
Greece,GRC,1909,0.006382544,,
Greece,GRC,1910,0.001595636,,
Greece,GRC,1914,0.03191272,,
Greece,GRC,1915,0.063825441,,
Greece,GRC,1916,0.186689414,,
Greece,GRC,1917,0.25211049,,
Greece,GRC,1918,0.339870471,,
Greece,GRC,1919,0.292001391,,
Greece,GRC,1920,0.314340295,,
Greece,GRC,1921,0.269662487,,
Greece,GRC,1922,0.210623954,,
Greece,GRC,1923,0.189880686,,
Greece,GRC,1924,0.209028318,,
Greece,GRC,1925,0.226580314,,
Greece,GRC,1926,0.24413231,,
Greece,GRC,1927,0.22817595,,
Greece,GRC,1928,0.193071958,,
Greece,GRC,1929,0.250514854,,
Greece,GRC,1930,0.207432682,,
Greece,GRC,1931,0.167541782,,
Greece,GRC,1932,0.22019777,,
Greece,GRC,1933,0.157967966,,
Greece,GRC,1934,0.161159238,,
Greece,GRC,1935,0.148394149,,
Greece,GRC,1936,0.169137418,,
Greece,GRC,1937,0.209028318,,
Greece,GRC,1938,0.17232869,,
Greece,GRC,1939,0.221793406,,
Greece,GRC,1940,0.398909004,,
Greece,GRC,1941,0.287214483,,
Greece,GRC,1942,0.582407146,,
Greece,GRC,1943,0.590385326,,
Greece,GRC,1944,0.303170843,,
Greece,GRC,1945,0.111694521,,
Greece,GRC,1946,0.199454502,,
Greece,GRC,1947,0.210623954,,
Greece,GRC,1948,0.199454502,,
Greece,GRC,1949,0.280831939,,
Greece,GRC,1950,0.260088671,,
Greece,GRC,1951,0.306362115,,
Greece,GRC,1952,0.40050464,,
Greece,GRC,1953,0.710058027,,
Greece,GRC,1954,1.116945211,,
Greece,GRC,1955,1.247787364,,
Greece,GRC,1956,1.273317541,,
Greece,GRC,1957,1.592444744,,
Greece,GRC,1958,1.903593767,,
Greece,GRC,1959,2.567378349,,
Greece,GRC,1960,4.070467476,,
Greece,GRC,1961,3.995472583,,
Greece,GRC,1962,4.300239062,,
Greece,GRC,1963,5.626212591,,
Greece,GRC,1964,6.157559385,,
Greece,GRC,1965,8.10583096,,
Greece,GRC,1966,7.927119726,,
Greece,GRC,1967,8.496761784,,
Greece,GRC,1968,9.139803098,,
Greece,GRC,1969,10.74660857,,
Greece,GRC,1970,12.53850781,,
Greece,GRC,1971,17.43870602,,
Greece,GRC,1972,18.48703888,,
Greece,GRC,1973,21.08154304,,
Greece,GRC,1974,22.51282855,,
Greece,GRC,1975,28.91771151,,
Greece,GRC,1976,35.58747006,,
Greece,GRC,1977,37.61233216,,
Greece,GRC,1978,34.80879968,,
Greece,GRC,1979,37.69051833,,
Greece,GRC,1980,37.01254262,0.589576395,
Greece,GRC,1981,43.58123983,5.895763947,
Greece,GRC,1982,43.71526231,14.14983347,0.937648109
Greece,GRC,1983,48.81290321,16.80292725,0.892996192
Greece,GRC,1984,51.85712821,18.27686824,0.98297891
Greece,GRC,1985,57.2595107,17.68729184,0.92340443
Greece,GRC,1986,60.78238742,14.22227472,1.265080046
Greece,GRC,1987,71.17870295,14.52249292,1.444683233
Greece,GRC,1988,77.09962483,14.38732074,1.732462292
Greece,GRC,1989,82.75250173,12.16119229,1.747399426
Greece,GRC,1990,82.8003669,11.13171526,1.643570224
Greece,GRC,1991,84.07517601,11.23848165,1.722114593
Greece,GRC,1992,72.26475498,11.67373053,1.692806993
Greece,GRC,1993,79.36380342,9.088933284,1.203656696
Greece,GRC,1994,78.14297939,8.502357833,0.613824242
Greece,GRC,1995,79.19034697,7.175993713,0.553342147
Greece,GRC,1996,75.86323036,6.31153322,0.598208089
Greece,GRC,1997,85.39067742,6.861908681,0.582846489
Greece,GRC,1998,90.03707709,5.687048007,0.520523379
Greece,GRC,1999,89.01342103,1.941351257,0.032498934
Greece,GRC,2000,91.08104014,4.510583686,0.546603093
Greece,GRC,2001,92.9670643,4.726132816,0.518380797
Greece,GRC,2002,95.07715404,3.91254687,0.547998243
Greece,GRC,2003,92.15068604,3.195097252,0.400453139
Greece,GRC,2004,92.871707,3.088283696,0.371307601
Greece,GRC,2005,92.01911342,3.388148146,0.236310721
Greece,GRC,2006,85.90510246,3.908767686,0.335889937
Greece,GRC,2007,87.92189072,3.029249412,0.284947194
Greece,GRC,2008,87.14222504,3.542404914,0.189094117
Greece,GRC,2009,86.04565443,3.783164331,0.151422142
Greece,GRC,2010,74.94337431,4.999525286,0.090781502
Greece,GRC,2011,77.78888884,4.467839398,0.079425739
Greece,GRC,2012,81.92454209,5.281071598,0.079425739
Greece,GRC,2013,70.14850468,5.205711943,0.06618999
Greece,GRC,2014,64.07375301,5.155633324,0.058498051
Greenland,GRL,1951,0.040705,,
Greenland,GRL,1952,0.048846,,
Greenland,GRL,1953,0.048846,,
Greenland,GRL,1954,0.105833001,,
Greenland,GRL,1955,0.130256001,,
Greenland,GRL,1956,0.130256001,,
Greenland,GRL,1957,0.138397001,,
Greenland,GRL,1958,0.260512003,,
Greenland,GRL,1959,0.219807002,,
Greenland,GRL,1960,0.227948002,,
Greenland,GRL,1961,0.244230002,,
Greenland,GRL,1962,0.211666002,,
Greenland,GRL,1963,0.317499003,,
Greenland,GRL,1964,0.276794003,,
