Entity,Code,Year,Coal (terawatt-hours)
Romania,ROU,1965,50.70245363640001
Romania,ROU,1966,54.605529261250005
Romania,ROU,1967,60.51018214005
Romania,ROU,1968,66.3397758711
Romania,ROU,1969,76.66040855298
Romania,ROU,1970,83.29063318561
Romania,ROU,1971,87.96932000000001
Romania,ROU,1972,92.08634
Romania,ROU,1973,103.69308000000001
Romania,ROU,1974,109.05451000000002
Romania,ROU,1975,113.05523000000001
Romania,ROU,1976,114.74158
Romania,ROU,1977,116.18370000000002
Romania,ROU,1978,130.46534
Romania,ROU,1979,140.51366000000002
Romania,ROU,1980,143.79332000000002
Romania,ROU,1981,151.14348
Romania,ROU,1982,144.42134000000001
Romania,ROU,1983,166.85561
Romania,ROU,1984,166.56486
Romania,ROU,1985,173.54286000000002
Romania,ROU,1986,175.76419
Romania,ROU,1987,188.19666
Romania,ROU,1988,203.79249000000002
Romania,ROU,1989,203.55989000000002
Romania,ROU,1990,148.06153
Romania,ROU,1991,119.09352600000001
Romania,ROU,1992,125.15857100000002
Romania,ROU,1993,117.842138
Romania,ROU,1994,121.12877600000002
Romania,ROU,1995,125.45513600000001
Romania,ROU,1996,124.99458800000001
Romania,ROU,1997,112.99126500000001
Romania,ROU,1998,93.69476900000001
Romania,ROU,1999,79.794593
Romania,ROU,2000,87.145916
Romania,ROU,2001,88.956707
Romania,ROU,2002,102.563807
Romania,ROU,2003,109.592979
Romania,ROU,2004,108.29158199999999
Romania,ROU,2005,102.20327700000001
Romania,ROU,2006,110.65712400000002
Romania,ROU,2007,117.98518700000001
Romania,ROU,2008,111.680564
Romania,ROU,2009,87.873954
Romania,ROU,2010,81.50536600000001
Romania,ROU,2011,94.92057100000001
Romania,ROU,2012,88.427542
Romania,ROU,2013,66.93065000000001
Romania,ROU,2014,66.82016499999999
Romania,ROU,2015,68.784472
Romania,ROU,2016,62.847777607712324
Russia,RUS,1985,2303.885008660018
Russia,RUS,1986,2366.460973971695
Russia,RUS,1987,2402.5641863887463
Russia,RUS,1988,2367.1018988461997
Russia,RUS,1989,2288.8672704372584
Russia,RUS,1990,2120.2134178347596
Russia,RUS,1991,1942.9110366290001
Russia,RUS,1992,1825.706545943
Russia,RUS,1993,1647.8697515459999
Russia,RUS,1994,1441.2251563989998
Russia,RUS,1995,1388.345666548
Russia,RUS,1996,1362.6370023794002
Russia,RUS,1997,1256.448219978
Russia,RUS,1998,1176.450704412
Russia,RUS,1999,1185.9926274630002
Russia,RUS,2000,1230.0567378080002
Russia,RUS,2001,1199.9080248070002
Russia,RUS,2002,1204.939461698
Russia,RUS,2003,1212.4135021319998
Russia,RUS,2004,1161.751928876
Russia,RUS,2005,1099.902635216
Russia,RUS,2006,1128.362675706
Russia,RUS,2007,1092.24353357
Russia,RUS,2008,1171.353994146
Russia,RUS,2009,1071.748981261
Russia,RUS,2010,1053.01767186
Russia,RUS,2011,1093.41771
Russia,RUS,2012,1144.6897279999998
Russia,RUS,2013,1052.71271
Russia,RUS,2014,1018.2274339999999
Russia,RUS,2015,1071.85838816
Russia,RUS,2016,1015.4080419804502
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0.09176535200000001
Saudi Arabia,SAU,2002,0.144202696
Saudi Arabia,SAU,2003,0.18353070400000002
Saudi Arabia,SAU,2004,0.1638667
Saudi Arabia,SAU,2005,0.325321282176
Saudi Arabia,SAU,2006,0.23053422822800002
Saudi Arabia,SAU,2007,0.64517597124
Saudi Arabia,SAU,2008,0.7464193731680001
Saudi Arabia,SAU,2009,0.273473858296
Saudi Arabia,SAU,2010,0.786029231892
Saudi Arabia,SAU,2011,0.746058866428
Saudi Arabia,SAU,2012,0.8584714226280001
Saudi Arabia,SAU,2013,1.115971555008
Saudi Arabia,SAU,2014,1.6410527210707573
Saudi Arabia,SAU,2015,1.157636053832023
Saudi Arabia,SAU,2016,1.1608076594589574
Singapore,SGP,1965,0.046520000000000006
Singapore,SGP,1966,0.05815000000000001
Singapore,SGP,1967,0.034890000000000004
Singapore,SGP,1968,0.06978000000000001
Singapore,SGP,1969,0.034890000000000004
Singapore,SGP,1970,0.034890000000000004
Singapore,SGP,1971,0.04617110000000001
Singapore,SGP,1972,0.034831850000000004
Singapore,SGP,1973,0.05049746
Singapore,SGP,1974,0.06183671000000001
Singapore,SGP,1975,0.014839880000000001
Singapore,SGP,1976,0.039169840000000004
Singapore,SGP,1977,0.05049746
Singapore,SGP,1978,0.053602670000000005
Singapore,SGP,1979,0.007838620000000001
Singapore,SGP,1980,0.03463414000000001
Singapore,SGP,1981,0.053602670000000005
Singapore,SGP,1982,0.01896853
Singapore,SGP,1983,0.03793706
Singapore,SGP,1984,0.05813837
Singapore,SGP,1985,0.13194235
Singapore,SGP,1986,0.08163097000000001
Singapore,SGP,1987,0.13646642
Singapore,SGP,1988,0.15997065000000002
Singapore,SGP,1989,0.14430504
Singapore,SGP,1990,0.24944024000000004
Singapore,SGP,1991,0.14760796
Singapore,SGP,1992,0.21480610000000003
Singapore,SGP,1993,0.2382987
Singapore,SGP,1994,0.28530716000000006
Singapore,SGP,1995,0.13316350000000002
Singapore,SGP,1996,0.00330292
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0.07832805000000001
Singapore,SGP,2003,0.10183228000000001
Singapore,SGP,2004,0.08042145
Singapore,SGP,2005,0.097692
Singapore,SGP,2006,0.05815000000000001
Singapore,SGP,2007,0.09420300000000002
Singapore,SGP,2008,0.05698700000000001
Singapore,SGP,2009,0.046520000000000006
Singapore,SGP,2010,0.09071400000000002
Singapore,SGP,2011,0.074432
Singapore,SGP,2012,0.289587
Singapore,SGP,2013,3.0645050000000005
Singapore,SGP,2014,4.518255000000001
Singapore,SGP,2015,4.726432
Singapore,SGP,2016,4.429483375309822
Slovakia,SVK,1965,70.23055507464937
Slovakia,SVK,1966,71.11373001357262
Slovakia,SVK,1967,68.57308977831399
Slovakia,SVK,1968,72.1178878208415
Slovakia,SVK,1969,75.85625845272206
Slovakia,SVK,1970,76.47327108128488
Slovakia,SVK,1971,80.22374
Slovakia,SVK,1972,81.65423
Slovakia,SVK,1973,79.39801
Slovakia,SVK,1974,79.13052
Slovakia,SVK,1975,78.79325000000001
Slovakia,SVK,1976,78.09545
Slovakia,SVK,1977,80.21211000000001
Slovakia,SVK,1978,84.10816000000001
Slovakia,SVK,1979,82.72419000000001
Slovakia,SVK,1980,94.15648
Slovakia,SVK,1981,91.63277000000001
Slovakia,SVK,1982,93.2726
Slovakia,SVK,1983,93.40053000000002
Slovakia,SVK,1984,99.35509000000002
Slovakia,SVK,1985,98.56425
Slovakia,SVK,1986,91.03964
Slovakia,SVK,1987,95.63349000000001
Slovakia,SVK,1988,99.66910000000001
Slovakia,SVK,1989,96.13358000000001
Slovakia,SVK,1990,90.989631
Slovakia,SVK,1991,80.890139
Slovakia,SVK,1992,71.584976
Slovakia,SVK,1993,71.184904
Slovakia,SVK,1994,63.487007000000006
Slovakia,SVK,1995,62.689189000000006
Slovakia,SVK,1996,62.094896000000006
Slovakia,SVK,1997,59.183907
Slovakia,SVK,1998,54.54818900000001
Slovakia,SVK,1999,52.985116999999995
Slovakia,SVK,2000,49.74965100000001
Slovakia,SVK,2001,51.559279000000004
Slovakia,SVK,2002,49.69499
Slovakia,SVK,2003,53.437524
Slovakia,SVK,2004,52.67808500000001
Slovakia,SVK,2005,49.200715
Slovakia,SVK,2006,51.825606
Slovakia,SVK,2007,46.547912
Slovakia,SVK,2008,46.64211500000001
Slovakia,SVK,2009,45.074391
Slovakia,SVK,2010,45.320947000000004
Slovakia,SVK,2011,43.021696
Slovakia,SVK,2012,40.422391
Slovakia,SVK,2013,40.174672
Slovakia,SVK,2014,39.823446000000004
Slovakia,SVK,2015,38.091739000000004
Slovakia,SVK,2016,36.298125510000006
South & Central America,,1965,68.06039320959486
South & Central America,,1966,70.6631491243099
South & Central America,,1967,73.60655757158666
South & Central America,,1968,69.00850410183763
South & Central America,,1969,76.12316252615149
South & Central America,,1970,82.84277136371078
South & Central America,,1971,76.40319212322716
South & Central America,,1972,75.45445689170903
South & Central America,,1973,78.39680651560056
South & Central America,,1974,85.80967509619
South & Central America,,1975,91.22644676189826
South & Central America,,1976,91.93647419506075
South & Central America,,1977,102.97454818948134
South & Central America,,1978,112.24844280576139
South & Central America,,1979,116.62821703531478
South & Central America,,1980,124.79929314015197
South & Central America,,1981,122.90140540083053
South & Central America,,1982,123.33096551303278
South & Central America,,1983,137.39185078828982
South & Central America,,1984,157.44943792101336
South & Central America,,1985,180.19253218864273
South & Central America,,1986,183.9103835124203
South & Central America,,1987,202.72146653250383
South & Central America,,1988,200.96324168205228
South & Central America,,1989,216.06498485922583
South & Central America,,1990,182.6028694596967
South & Central America,,1991,192.4167572550347
South & Central America,,1992,199.61472260688515
South & Central America,,1993,207.79368236148827
South & Central America,,1994,224.84058689533717
South & Central America,,1995,226.63837173857473
South & Central America,,1996,231.95598345163546
South & Central America,,1997,249.5823052529213
South & Central America,,1998,240.87639782218594
South & Central America,,1999,237.86366820982315
South & Central America,,2000,242.7320526752899
South & Central America,,2001,231.705618325139
South & Central America,,2002,227.3042019515402
South & Central America,,2003,246.1885613458706
South & Central America,,2004,260.10991498997726
South & Central America,,2005,246.15559656105282
South & Central America,,2006,282.8966360368857
South & Central America,,2007,298.62890277911765
South & Central America,,2008,325.12842358073107
South & Central America,,2009,269.8341947844143
South & Central America,,2010,327.30443473882616
South & Central America,,2011,351.15326876581094
South & Central America,,2012,368.4584279375088
South & Central America,,2013,397.78990327663644
South & Central America,,2014,420.1517173817933
South & Central America,,2015,417.2507470030005
South & Central America,,2016,403.0807360706801
South Africa,ZAF,1965,286.76091
South Africa,ZAF,1966,283.13235000000003
South Africa,ZAF,1967,291.30824000000007
South Africa,ZAF,1968,304.92697000000004
South Africa,ZAF,1969,307.92751000000004
South Africa,ZAF,1970,318.10376
South Africa,ZAF,1971,340.17531153215367
South Africa,ZAF,1972,342.5846489900734
South Africa,ZAF,1973,364.9302157703928
South Africa,ZAF,1974,382.285132209754
South Africa,ZAF,1975,408.01003466551583
South Africa,ZAF,1976,428.38844492015545
South Africa,ZAF,1977,443.79210636167466
South Africa,ZAF,1978,431.0310399223133
South Africa,ZAF,1979,459.7467798359949
South Africa,ZAF,1980,496.7320624754986
South Africa,ZAF,1981,588.8600452942037
South Africa,ZAF,1982,645.5872032765689
South Africa,ZAF,1983,655.70127928653
South Africa,ZAF,1984,706.5366347717221
South Africa,ZAF,1985,725.5737132817135
South Africa,ZAF,1986,735.6656543498663
South Africa,ZAF,1987,748.5730697829047
South Africa,ZAF,1988,809.9272622260207
South Africa,ZAF,1989,755.8787427340096
South Africa,ZAF,1990,782.8976785225077
South Africa,ZAF,1991,768.7528618233882
South Africa,ZAF,1992,771.6843893992891
South Africa,ZAF,1993,774.7294182761294
South Africa,ZAF,1994,799.6300228375418
South Africa,ZAF,1995,829.7133400958993
South Africa,ZAF,1996,842.5073215821768
South Africa,ZAF,1997,861.0867745604047
South Africa,ZAF,1998,835.228074364482
South Africa,ZAF,1999,872.699369089692
South Africa,ZAF,2000,867.965369096389
South Africa,ZAF,2001,871.068840909148
South Africa,ZAF,2002,828.5981116505561
South Africa,ZAF,2003,920.9662072253374
South Africa,ZAF,2004,1009.1068463339975
South Africa,ZAF,2005,930.2640372529111
South Africa,ZAF,2006,947.5279146320469
South Africa,ZAF,2007,972.9774622815695
South Africa,ZAF,2008,1085.5025389895775
South Africa,ZAF,2009,1091.1695474911348
South Africa,ZAF,2010,1079.536198236354
South Africa,ZAF,2011,1052.6561337140527
South Africa,ZAF,2012,1027.3839042530783
South Africa,ZAF,2013,1030.5677993917743
South Africa,ZAF,2014,1044.8318378718157
South Africa,ZAF,2015,969.365561140878
South Africa,ZAF,2016,989.8028965754463
South Korea,KOR,1965,57.59176
South Korea,KOR,1966,65.20940999999999
South Korea,KOR,1967,62.208870000000005
South Korea,KOR,1968,58.731500000000004
South Korea,KOR,1969,61.33662
South Korea,KOR,1970,65.46527
South Korea,KOR,1971,66.16307
South Korea,KOR,1972,67.81453
South Korea,KOR,1973,85.75962
South Korea,KOR,1974,88.44615000000002
South Korea,KOR,1975,93.44705
South Korea,KOR,1976,104.16991000000002
South Korea,KOR,1977,113.71813999999999
South Korea,KOR,1978,115.06722
South Korea,KOR,1979,137.73409
South Korea,KOR,1980,153.50437
South Korea,KOR,1981,177.28772
South Korea,KOR,1982,179.68350000000004
South Korea,KOR,1983,191.79033
South Korea,KOR,1984,231.05321000000004
South Korea,KOR,1985,256.11586000000005
South Korea,KOR,1986,271.3395300000001
South Korea,KOR,1987,274.92157000000003
South Korea,KOR,1988,292.63406000000003
South Korea,KOR,1989,284.85359000000005
South Korea,KOR,1990,283.59755
South Korea,KOR,1991,285.3420500000001
South Korea,KOR,1992,274.67734
South Korea,KOR,1993,301.00766000000004
South Korea,KOR,1994,310.53263000000004
South Korea,KOR,1995,327.0356
South Korea,KOR,1996,374.91631000000007
South Korea,KOR,1997,404.23554000000007
South Korea,KOR,1998,419.63366
South Korea,KOR,1999,444.45208
South Korea,KOR,2000,500.48542000000003
South Korea,KOR,2001,531.61893
South Korea,KOR,2002,570.9748500000001
South Korea,KOR,2003,594.4441900000002
South Korea,KOR,2004,617.84375
South Korea,KOR,2005,636.9760304
South Korea,KOR,2006,637.1809510000002
South Korea,KOR,2007,693.7760200000001
South Korea,KOR,2008,768.2778000000001
South Korea,KOR,2009,797.8645200000001
South Korea,KOR,2010,882.6704800000001
South Korea,KOR,2011,972.7332000000001
South Korea,KOR,2012,941.7741400000002
South Korea,KOR,2013,952.6714500000002
South Korea,KOR,2014,984.03756
South Korea,KOR,2015,994.0509900000001
South Korea,KOR,2016,948.8219200000001
Spain,ESP,1965,112.81100000000002
Spain,ESP,1966,104.36762
Spain,ESP,1967,106.06560000000002
Spain,ESP,1968,107.36816
Spain,ESP,1969,108.04270000000002
Spain,ESP,1970,114.13682000000001
Spain,ESP,1971,114.70669000000001
Spain,ESP,1972,117.47463000000002
Spain,ESP,1973,115.05559000000001
Spain,ESP,1974,111.43866000000001
Spain,ESP,1975,123.49897
Spain,ESP,1976,119.61455000000001
Spain,ESP,1977,128.12771
Spain,ESP,1978,110.11284
Spain,ESP,1979,125.49933000000001
Spain,ESP,1980,144.66557
Spain,ESP,1981,178.46235000000001
Spain,ESP,1982,197.76815
Spain,ESP,1983,208.01418
Spain,ESP,1984,211.47992000000002
Spain,ESP,1985,209.08414000000002
Spain,ESP,1986,216.6669
Spain,ESP,1987,210.20062000000004
Spain,ESP,1988,182.38166
Spain,ESP,1989,224.83116
Spain,ESP,1990,223.43556
Spain,ESP,1991,232.58837
Spain,ESP,1992,237.29852000000002
Spain,ESP,1993,213.45702
Spain,ESP,1994,220.06286000000003
Spain,ESP,1995,220.58621
Spain,ESP,1996,186.39401000000004
Spain,ESP,1997,213.46865000000003
Spain,ESP,1998,203.42033
Spain,ESP,1999,227.98289000000003
Spain,ESP,2000,243.48568
Spain,ESP,2001,222.92384
Spain,ESP,2002,251.18474
Spain,ESP,2003,234.10027000000002
Spain,ESP,2004,244.79987
Spain,ESP,2005,238.56619000000003
Spain,ESP,2006,208.27004000000002
Spain,ESP,2007,233.03031000000001
Spain,ESP,2008,157.05152
Spain,ESP,2009,109.6709
Spain,ESP,2010,80.21211000000001
Spain,ESP,2011,148.75933
Spain,ESP,2012,180.17196
Spain,ESP,2013,132.54711
Spain,ESP,2014,135.36157000000003
Spain,ESP,2015,159.16818
Spain,ESP,2016,121.44046000000002
Sweden,SWE,1965,25.92704975
Sweden,SWE,1966,24.740417590000007
Sweden,SWE,1967,24.556779890000005
Sweden,SWE,1968,21.454314570000005
Sweden,SWE,1969,20.94909574
Sweden,SWE,1970,22.1301455
Sweden,SWE,1971,19.949357680000002
Sweden,SWE,1972,17.13963109
Sweden,SWE,1973,18.94521185
Sweden,SWE,1974,20.93002254
Sweden,SWE,1975,22.575237230000003
Sweden,SWE,1976,21.671342000000003
Sweden,SWE,1977,17.201967890000002
Sweden,SWE,1978,17.646047810000002
Sweden,SWE,1979,20.846623810000004
Sweden,SWE,1980,19.86897112
Sweden,SWE,1981,17.0852841
Sweden,SWE,1982,19.009607159999998
Sweden,SWE,1983,23.822950150000004
Sweden,SWE,1984,28.746894440000002
Sweden,SWE,1985,33.84138105
Sweden,SWE,1986,36.07909772000001
Sweden,SWE,1987,35.62356225
Sweden,SWE,1988,34.97160771
Sweden,SWE,1989,32.972841020000004
Sweden,SWE,1990,34.574827000000006
Sweden,SWE,1991,31.592895000000006
Sweden,SWE,1992,29.776289
Sweden,SWE,1993,31.689424000000002
Sweden,SWE,1994,34.137539
Sweden,SWE,1995,33.539757
Sweden,SWE,1996,35.24355200000001
Sweden,SWE,1997,30.493860000000005
Sweden,SWE,1998,29.593698000000003
Sweden,SWE,1999,28.331843000000003
Sweden,SWE,2000,28.519086
Sweden,SWE,2001,32.08251800000001
Sweden,SWE,2002,33.095491
Sweden,SWE,2003,31.14514
Sweden,SWE,2004,34.334086
Sweden,SWE,2005,30.574106999999998
Sweden,SWE,2006,31.291678
Sweden,SWE,2007,31.153281000000003
Sweden,SWE,2008,28.286486000000007
Sweden,SWE,2009,22.394728
Sweden,SWE,2010,28.985449000000003
Sweden,SWE,2011,28.98196
Sweden,SWE,2012,25.522035000000002
Sweden,SWE,2013,25.795340000000003
Sweden,SWE,2014,24.454401
Sweden,SWE,2015,24.613732000000002
Sweden,SWE,2016,26.164273838000003
Switzerland,CHE,1965,14.83333333333334
Switzerland,CHE,1966,12.263888888888895
Switzerland,CHE,1967,10.344444444444449
Switzerland,CHE,1968,9.777777777777782
Switzerland,CHE,1969,8.844444444444447
Switzerland,CHE,1970,7.588888888888892
Switzerland,CHE,1971,5.125000000000002
Switzerland,CHE,1972,4.336111111111113
Switzerland,CHE,1973,4.116666666666668
Switzerland,CHE,1974,3.550000000000001
Switzerland,CHE,1975,2.661111111111112
Switzerland,CHE,1976,2.500000000000001
Switzerland,CHE,1977,2.916666666666668
Switzerland,CHE,1978,2.625000000000001
Switzerland,CHE,1979,2.71388888888889
Switzerland,CHE,1980,3.972222222222224
Switzerland,CHE,1981,5.875000000000003
Switzerland,CHE,1982,5.197222222222225
Switzerland,CHE,1983,4.536111111111113
Switzerland,CHE,1984,5.82777777777778
Switzerland,CHE,1985,5.8527777777777805
Switzerland,CHE,1986,5.036111111111113
Switzerland,CHE,1987,4.686111111111113
Switzerland,CHE,1988,4.000000000000002
Switzerland,CHE,1989,4.136111111111113
Switzerland,CHE,1990,4.136111111111113
Switzerland,CHE,1991,3.51388888888889
Switzerland,CHE,1992,2.4333333333333345
Switzerland,CHE,1993,2.0388888888888896
Switzerland,CHE,1994,2.0638888888888896
Switzerland,CHE,1995,2.21388888888889
Switzerland,CHE,1996,1.6555555555555563
Switzerland,CHE,1997,1.2750000000000006
Switzerland,CHE,1998,1.0583333333333336
Switzerland,CHE,1999,1.1000000000000003
Switzerland,CHE,2000,1.6027777777777783
Switzerland,CHE,2001,1.6750000000000005
Switzerland,CHE,2002,1.544444444444445
Switzerland,CHE,2003,1.5861111111111117
Switzerland,CHE,2004,1.505555555555556
Switzerland,CHE,2005,1.6777777777777785
Switzerland,CHE,2006,1.8111111111111118
Switzerland,CHE,2007,2.0277777777777786
Switzerland,CHE,2008,1.8222222222222229
Switzerland,CHE,2009,1.719444444444445
Switzerland,CHE,2010,1.7250000000000005
Switzerland,CHE,2011,1.622222222222223
Switzerland,CHE,2012,1.4638888888888895
Switzerland,CHE,2013,1.5750000000000006
Switzerland,CHE,2014,1.6388888888888897
Switzerland,CHE,2015,1.5027777777777784
Switzerland,CHE,2016,1.5068949771689502
Taiwan,TWN,1965,34.71555
Taiwan,TWN,1966,34.52947
Taiwan,TWN,1967,35.04119
Taiwan,TWN,1968,35.32031
Taiwan,TWN,1969,32.424440000000004
Taiwan,TWN,1970,31.680120000000006
Taiwan,TWN,1971,28.132970000000004
Taiwan,TWN,1972,26.795520000000003
Taiwan,TWN,1973,23.98106
Taiwan,TWN,1974,24.411370000000005
Taiwan,TWN,1975,22.259820000000005
Taiwan,TWN,1976,23.574010000000005
Taiwan,TWN,1977,26.993230000000004
Taiwan,TWN,1978,29.78443
Taiwan,TWN,1979,37.599790000000006
Taiwan,TWN,1980,44.484750000000005
Taiwan,TWN,1981,41.053900000000006
Taiwan,TWN,1982,47.13324990000001
Taiwan,TWN,1983,63.62448523
Taiwan,TWN,1984,73.81457493
Taiwan,TWN,1985,78.19349090000001
Taiwan,TWN,1986,95.19452728000002
Taiwan,TWN,1987,102.99450079
Taiwan,TWN,1988,119.35642215000001
Taiwan,TWN,1989,124.90119910000001
Taiwan,TWN,1990,123.20413787
Taiwan,TWN,1991,134.74351691
Taiwan,TWN,1992,155.68302953
Taiwan,TWN,1993,173.61047682000003
Taiwan,TWN,1994,180.91992019000003
Taiwan,TWN,1995,186.73871157000002
Taiwan,TWN,1996,211.16208373
Taiwan,TWN,1997,241.76542855
Taiwan,TWN,1998,262.44749949000004
Taiwan,TWN,1999,319.77393267
Taiwan,TWN,2000,319.77393267
Taiwan,TWN,2001,336.03895287000006
Taiwan,TWN,2002,364.90127506000005
Taiwan,TWN,2003,388.61068152
Taiwan,TWN,2004,403.53778652000005
Taiwan,TWN,2005,410.65497436000004
Taiwan,TWN,2006,430.70773437
Taiwan,TWN,2007,450.85288310000004
Taiwan,TWN,2008,430.85929653000005
Taiwan,TWN,2009,409.65495718
Taiwan,TWN,2010,437.71021551999996
Taiwan,TWN,2011,452.71242706000004
Taiwan,TWN,2012,441.40512467
Taiwan,TWN,2013,449.06525906
Taiwan,TWN,2014,453.95354577
Taiwan,TWN,2015,440.00245363000005
Taiwan,TWN,2016,448.53945513
Thailand,THA,1965,0.52335
Thailand,THA,1966,0.7559500000000001
Thailand,THA,1967,1.34908
Thailand,THA,1968,1.4886400000000002
Thailand,THA,1969,1.5816800000000002
Thailand,THA,1970,1.68635
Thailand,THA,1971,1.3287275
Thailand,THA,1972,1.0443972600000002
Thailand,THA,1973,1.11818961
Thailand,THA,1974,1.67675525
Thailand,THA,1975,1.60271867
Thailand,THA,1976,1.8589973500000003
Thailand,THA,1977,1.7880194600000003
Thailand,THA,1978,2.3026818500000004
Thailand,THA,1979,4.8418946400000005
Thailand,THA,1980,5.23545384
Thailand,THA,1981,5.8236643500000005
Thailand,THA,1982,7.59151739
Thailand,THA,1983,7.289032720000002
Thailand,THA,1984,9.17823318
Thailand,THA,1985,18.435015380000003
Thailand,THA,1986,18.08709895822152
Thailand,THA,1987,26.1143288563817
Thailand,THA,1988,26.906238803917823
Thailand,THA,1989,32.77129123389313
Thailand,THA,1990,45.351019748981095
Thailand,THA,1991,53.11427554482967
Thailand,THA,1992,56.846620214704714
Thailand,THA,1993,63.319140208160725
Thailand,THA,1994,73.21662099766239
Thailand,THA,1995,83.5232790106012
Thailand,THA,1996,101.62281201161741
Thailand,THA,1997,104.803854166158
Thailand,THA,1998,84.08473367704401
Thailand,THA,1999,89.396464623522
Thailand,THA,2000,91.6958979076063
Thailand,THA,2001,102.0776440973566
Thailand,THA,2002,108.941901441084
Thailand,THA,2003,111.27219168190932
Thailand,THA,2004,124.672885691215
Thailand,THA,2005,134.76213305553568
Thailand,THA,2006,143.81846203326785
Thailand,THA,2007,162.65939157767977
Thailand,THA,2008,175.32364831034943
Thailand,THA,2009,175.87040067179427
Thailand,THA,2010,180.44824002004094
Thailand,THA,2011,183.88317118953324
Thailand,THA,2012,192.33127674325542
Thailand,THA,2013,189.3834407588895
Thailand,THA,2014,208.51850928102513
Thailand,THA,2015,204.3694007833792
Thailand,THA,2016,206.31193381721488
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,0
Trinidad and Tobago,TTO,2009,0
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Turkey,TUR,1965,42.682100000000005
Turkey,TUR,1966,47.49692000000001
Turkey,TUR,1967,42.10060000000001
Turkey,TUR,1968,45.764050000000005
Turkey,TUR,1969,48.6134
Turkey,TUR,1970,53.846900000000005
Turkey,TUR,1971,55.3588
Turkey,TUR,1972,59.40604
Turkey,TUR,1973,60.72023000000001
Turkey,TUR,1974,66.22122
Turkey,TUR,1975,68.76819
Turkey,TUR,1976,72.14089000000001
Turkey,TUR,1977,74.32733000000002
Turkey,TUR,1978,75.40892000000001
Turkey,TUR,1979,77.28135
Turkey,TUR,1980,81.80542
Turkey,TUR,1981,83.5034
Turkey,TUR,1982,93.77269
